This list contains all games supported by FB Alpha.

4642 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| fixeight	|  	| FixEight (Europe)					| 		| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightt	|  	| FixEight (Europe, Taito license)			| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeighth	|  	| FixEight (Hong Kong)					| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightht	|  	| FixEight (Hong Kong, Taito license)			| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightj	|  	| FixEight (Japan)					| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightjt	|  	| FixEight (Japan, Taito license)			| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightk	|  	| FixEight (Korea)					| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightkt	|  	| FixEight (Korea, Taito license)			| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeighta	|  	| FixEight (Southeast Asia)				| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightat	|  	| FixEight (Southeast Asia, Taito license)		| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeighttw	|  	| FixEight (Taiwan)					| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeighttwt	|  	| FixEight (Taiwan, Taito license)			| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightu	|  	| FixEight (USA)					| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fixeightut	|  	| FixEight (USA, Taito license)				| fixeight	| 1992	| Toaplan	| Toaplan GP9001| 					|
| fpointbj	|  	| Flash Point (Japan, bootleg)				| fpoint	| 1989	| bootleg	| System 16B	| 					|
| fpoint1d	|  	| Flash Point (set 1, Japan, FD1094 317-0127A decrypted)| fpoint	| 1989	| Sega		| System 16B	| 					|
| fpoint1	|  	| Flash Point (set 1, Japan, FD1094 317-0127A)		| fpoint	| 1989	| Sega		| System 16B	| 					|
| fpointd	|  	| Flash Point (set 2, Japan, FD1094 317-0127A decrypted)| fpoint	| 1989	| Sega		| System 16B	| 					|
| fpoint	|  	| Flash Point (set 2, Japan, FD1094 317-0127A)		| 		| 1989	| Sega		| System 16B	| 					|
| fpointbl	|  	| Flash Point (World, bootleg)				| fpoint	| 1989	| bootleg	| System 16B	| 					|
| flashgal	|  	| Flashgal (set 1)					| 		| 1985	| Sega		| Kyugo		| 					|
| flashgala	|  	| Flashgal (set 2)					| flashgal	| 1985	| Sega		| Kyugo		| 					|
| flicky	|  	| Flicky (128k Version, System 2, 315-5051)		| 		| 1984	| Sega		| System 1	| 					|
| flickyg	|  	| Flicky (128k Version, System 2, 315-5051, alt graphics| flicky	| 1984	| Sega		| System 1	| 					|
| flickys2	|  	| Flicky (128k Version, System 2, not encrypted)	| flicky	| 1984	| Sega		| System 1	| 					|
| flickys2g	|  	| Flicky (128k Version, System 2, not encrypted, alt gra| flicky	| 1984	| Sega		| System 1	| 					|
| flickyo	|  	| Flicky (64k Version, System 1, 315-5051, set 1)	| flicky	| 1984	| Sega		| System 1	| 					|
| flickys1	|  	| Flicky (64k Version, System 1, 315-5051, set 2)	| flicky	| 1984	| Sega		| System 1	| 					|
| cv_flipslip	|  	| Flipper Slipper					| 		| 1983	| Spectravideo	| ColecoVision	| 					|
| flyboy	|  	| Fly-Boy						| 		| 1982	| Kaneko	| Miscellaneous	| 					|
| flyboyb	|  	| Fly-Boy (bootleg)					| flyboy	| 1982	| bootleg	| Miscellaneous	| 					|
| flytiger	|  	| Flying Tiger (set 1)					| 		| 1992	| Dooyong	| Miscellaneous	| 					|
| flytigera	|  	| Flying Tiger (set 2)					| flytiger	| 1992	| Dooyong	| Miscellaneous	| 					|
| footchmp	|  	| Football Champ (World)				| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| fbfrenzy	|  	| Football Frenzy (NGM-034)(NGH-034)			| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| forcebrk	|  	| Force Break (bootleg)					| brkthru	| 1986	| bootleg	| Miscellaneous	| 					|
| forgottnua	|  	| Forgotten Worlds (US, B-Board 88618B-2, rev A)	| forgottn	| 1988	| Capcom	| CPS1		| 					|
| forgottnuaa	|  	| Forgotten Worlds (US, B-Board 88618B-2, rev AA)	| forgottn	| 1988	| Capcom	| CPS1		| 					|
| forgottnu1	|  	| Forgotten Worlds (US, B-Board 88618B-2, Rev C)	| forgottn	| 1988	| Capcom	| CPS1		| 					|
| forgottnu	|  	| Forgotten Worlds (US, B-Board 88621B-2, rev C)	| forgottn	| 1988	| Capcom	| CPS1		| 					|
| forgottna	|  	| Forgotten Worlds (World)				| forgottn	| 1988	| Capcom	| CPS1		| 					|
| forgottn	|  	| Forgotten Worlds (World, newer)			| 		| 1988	| Capcom	| CPS1		| 					|
| formatz	|  	| Formation Z						| 		| 1984	| Jaleco	| Miscellaneous	| 					|
| cv_fortune	|  	| Fortune Builder					| 		| 1984	| Coleco	| ColecoVision	| 					|
| cv_fracfevr	|  	| Fraction Fever					| 		| 1983	| Spinnaker Soft| ColecoVision	| 					|
| cv_ffreddy	|  	| Frantic Freddy					| 		| 1983	| Spectravideo	| ColecoVision	| 					|
| freekickb1	|  	| Free Kick (bootleg set 1)				| freekick	| 1987	| bootleg	| Miscellaneous	| 					|
| freekickb3	|  	| Free Kick (bootleg set 3)				| freekick	| 1987	| bootleg	| Miscellaneous	| 					|
| freekick	|  	| Free Kick (NS6201-A 1987.10)				| 		| 1987	| Nihon System (| Miscellaneous	| 					|
| freekicka	|  	| Free Kick (NS6201-A 1987.9)				| freekick	| 1987	| Nihon System	| Miscellaneous	| 					|
| freeze	|  	| Freeze						| 		| 1984	| Cinematronics	| Jack the Giant| 					|
| cv_frenzy	|  	| Frenzy						| 		| 1983	| Coleco	| ColecoVision	| 					|
| cv_frenzya	|  	| Frenzy (Alt 1)					| cv_frenzy	| 1983	| Coleco	| ColecoVision	| 					|
| cv_frenzya2	|  	| Frenzy (Alt 2)					| cv_frenzy	| 1983	| Coleco	| ColecoVision	| 					|
| friskyt	|  	| Frisky Tom (set 1)					| 		| 1981	| Nichibutsu	| Miscellaneous	| 					|
| friskyta	|  	| Frisky Tom (set 2)					| friskyt	| 1981	| Nichibutsu	| Miscellaneous	| 					|
| friskytb	|  	| Frisky Tom (set 3, encrypted)				| friskyt	| 1981	| Nichibutsu	| Miscellaneous	| Broken, please use parent romset!	|
| frogf		|  	| Frog (Falcon bootleg)					| frogger	| 1981	| bootleg	| Galaxian	| 					|
| frogg		|  	| Frog (Galaxian hardware)				| frogger	| 1981	| bootleg	| Galaxian	| 					|
| froggers	|  	| Frog							| frogger	| 1981	| bootleg	| Galaxian	| 					|
| frogger	|  	| Frogger						| 		| 1981	| Konami	| Galaxian	| 					|
| cv_frogger	|  	| Frogger						| 		| 1983	| Parker Brother| ColecoVision	| 					|
| froggermc	|  	| Frogger (Moon Cresta hardware)			| frogger	| 1981	| Konami (Sega l| Galaxian	| No Sound				|
| froggrs	|  	| Frogger (Scramble hardware)				| frogger	| 1981	| Coin Music	| Galaxian	| 					|
| froggers1	|  	| Frogger (Sega set 1)					| frogger	| 1981	| Konami (Sega l| Galaxian	| 					|
| froggers2	|  	| Frogger (Sega set 2)					| frogger	| 1981	| Konami (Sega l| Galaxian	| 					|
| froggers3	|  	| Frogger (Sega set 3)					| frogger	| 1981	| Konami (Sega l| Galaxian	| 					|
| cv_frogger2	|  	| Frogger II: Threedeep!				| 		| 1984	| Parker Brother| ColecoVision	| 					|
| cv_frontlin	|  	| Front Line						| 		| 1983	| Coleco	| ColecoVision	| 					|
| cv_frontlina	|  	| Front Line (Alt)					| cv_frontlin	| 1983	| Coleco	| ColecoVision	| 					|
| fjbuster	|  	| Fujiyama Buster (Japan)				| shogwarr	| 1992	| Kaneko	| Kaneko16	| 					|
| fullthrl	|  	| Full Throttle (Japan)					| topspeed	| 1987	| Taito Corporat| Taito Misc	| 					|
| funkybee	|  	| Funky Bee						| 		| 1982	| Orca		| Miscellaneous	| 					|
| funkybeeb	|  	| Funky Bee (bootleg, harder)				| funkybee	| 1982	| bootleg	| Miscellaneous	| 					|
| fnkyfish	|  	| Funky Fish						| 		| 1981	| Sun Electronic| Kangaroo	| 					|
| funkyjetj	|  	| Funky Jet (Japan, rev 2)				| funkyjet	| 1992	| Data East Corp| DECO IC16	| 					|
| funkyjeta	|  	| Funky Jet (World)					| funkyjet	| 1992	| [Data East] (M| DECO IC16	| 					|
| funkyjet	|  	| Funky Jet (World, rev 1)				| 		| 1992	| [Data East] (M| DECO IC16	| 					|
| funybubl	|  	| Funny Bubble						| 		| 1999	| In Chang Elect| misc		| 					|
| funybublc	|  	| Funny Bubble (Comad version)				| funybubl	| 1999	| Comad Industry| misc		| 					|
| futspy	|  	| Future Spy						| 		| 1984	| Sega		| Zaxxon	| 					|
| glocu		|  	| G-LOC Air Battle (US)					| gloc		| 1990	| Sega		| Y-Board	| 					|
| gloc		|  	| G-LOC Air Battle (World)				| 		| 1990	| Sega		| Y-Board	| 					|
| glocr360	|  	| G-LOC R360						| gloc		| 1990	| Sega		| Y-Board	| 					|
| gijoej	|  	| G.I. Joe (Japan, JAA)					| gijoe		| 1992	| Konami	| GX069		| 					|
| gijoeu	|  	| G.I. Joe (US, UAB)					| gijoe		| 1992	| Konami	| GX069		| 					|
| gijoe		|  	| G.I. Joe (World, EAB, set 1)				| 		| 1992	| Konami	| GX069		| 					|
| gijoea	|  	| G.I. Joe (World, EB8, prototype?)			| gijoe		| 1992	| Konami	| GX069		| 					|
| gaia		|  	| Gaia Crusaders					| 		| 1999	| Noise Factory	| Cave		| 					|
| gaiapols	|  	| Gaiapolis (ver EAF)					| 		| 1993	| Konami	| GX123		| 					|
| gaiapolsj	|  	| Gaiapolis (ver JAF)					| gaiapols	| 1993	| Konami	| GX123		| 					|
| gaiapolsu	|  	| Gaiapolis (ver UAF)					| gaiapols	| 1993	| Konami	| GX123		| 					|
| gwarrior	|  	| Galactic Warriors					| 		| 1985	| Konami	| GX578		| 					|
| galagamf	|  	| Galaga (Midway set 1 with fast shoot hack)		| galaga	| 1981	| Namco (Midway | Miscellaneous	| 					|
| galagamw	|  	| Galaga (Midway set 1)					| galaga	| 1981	| Namco (Midway | Miscellaneous	| 					|
| galagamk	|  	| Galaga (Midway set 2)					| galaga	| 1981	| Namco (Midway | Miscellaneous	| 					|
| galaga	|  	| Galaga (Namco rev. B)					| 		| 1981	| Namco		| Miscellaneous	| 					|
| galagao	|  	| Galaga (Namco)					| galaga	| 1981	| Namco		| Miscellaneous	| 					|
| cv_galaxian	|  	| Galaxian						| 		| 1983	| Atarisoft	| ColecoVision	| 					|
| cv_galaxiana	|  	| Galaxian (Alt)					| cv_galaxian	| 1983	| Atarisoft	| ColecoVision	| 					|
| galaxbsf	|  	| Galaxian (bootleg, set 1)				| galaxian	| 1979	| bootleg	| Galaxian	| 					|
| galaxianbl	|  	| Galaxian (bootleg, set 2)				| galaxian	| 1979	| bootleg	| Galaxian	| 					|
| galaxiani	|  	| Galaxian (Irem)					| galaxian	| 1979	| bootleg? (Irem| Galaxian	| 					|
| galaxianm	|  	| Galaxian (Midway set 1)				| galaxian	| 1979	| Namco (Midway | Galaxian	| 					|
| galaxianmo	|  	| Galaxian (Midway set 2)				| galaxian	| 1979	| Namco (Midway | Galaxian	| 					|
| galaxian	|  	| Galaxian (Namco set 1)				| 		| 1979	| Namco		| Galaxian	| 					|
| galaxiana	|  	| Galaxian (Namco set 2)				| galaxian	| 1979	| Namco		| Galaxian	| 					|
| galaxrf	|  	| Galaxian (Recreativos Franco S.A. Spanish bootleg)	| galaxian	| 1980	| bootleg (Recre| Galaxian	| 					|
| galaxiant	|  	| Galaxian (Taito)					| galaxian	| 1979	| Namco (Taito l| Galaxian	| 					|
| galaxrfgg	|  	| Galaxian Growing Galaxip / Galaxian Nave Creciente (Re| galaxian	| 1980	| bootleg (Recre| Galaxian	| 					|
| galap4	|  	| Galaxian Part 4 (hack)				| galaxian	| 1979	| G.G.I		| Galaxian	| 					|
| galapx	|  	| Galaxian Part X (moonaln hack)			| galaxian	| 1979	| hack		| Galaxian	| 					|
| tst_galx	|  	| Galaxian Test ROM					| galaxian	| 1979	| Test ROM	| Galaxian	| 					|
| galturbo	|  	| Galaxian Turbo (superg hack)				| galaxian	| 1979	| hack		| Galaxian	| 					|
| galemp	|  	| Galaxy Empire (bootleg?)				| uniwars	| 1980	| bootleg (Taito| Galaxian	| 					|
| galaxyfg	|  	| Galaxy Fight - Universal Warriors			| 		| 1995	| Sunsoft	| Neo Geo MVS	| 					|
| gforce2	|  	| Galaxy Force 2					| 		| 1988	| Sega		| Y-Board	| 					|
| gforce2j	|  	| Galaxy Force 2 (Japan)				| gforce2	| 1988	| Sega		| Y-Board	| 					|
| gforce2ja	|  	| Galaxy Force 2 (Japan, Rev A)				| gforce2	| 1988	| Sega		| Y-Board	| 					|
| gforce2sd	|  	| Galaxy Force 2 (Super Deluxe unit)			| gforce2	| 1988	| Sega		| Y-Board	| 					|
| gallag	|  	| Gallag						| galaga	| 1981	| bootleg	| Miscellaneous	| 					|
| gallop	|  	| Gallop - Armed police Unit (Japan)			| cosmccop	| 1991	| Irem		| M72		| 					|
| galmedes	|  	| Galmedes (Japan)					| 		| 1992	| Visco		| Taito Misc	| 					|
| galhustl	|  	| Gals Hustler						| pgalvip	| 1997	| ACE Internatio| Miscellaneous	| 					|
| galpanic	|  	| Gals Panic (Unprotected)				| 		| 1990	| Kaneko	| Miscellaneous	| 					|
| galpani4	|  	| Gals Panic 4 (Japan)					| 		| 1996	| Kaneko	| Miscellaneous	| 					|
| galpani4k	|  	| Gals Panic 4 (Korea)					| galpani4	| 1996	| Kaneko	| Miscellaneous	| 					|
| galpanis	|  	| Gals Panic S - Extra Edition (Europe)			| 		| 1997	| Kaneko	| Miscellaneous	| 					|
| galpanisj	|  	| Gals Panic S - Extra Edition (Japan)			| galpanis	| 1997	| Kaneko	| Miscellaneous	| 					|
| galpanisk	|  	| Gals Panic S - Extra Edition (Korea)			| galpanis	| 1997	| Kaneko	| Miscellaneous	| 					|
| galpans2a	|  	| Gals Panic S2 (Asia)					| galpans2	| 1999	| Kaneko	| Miscellaneous	| 					|
| galpans2	|  	| Gals Panic S2 (Japan)					| 		| 1999	| Kaneko	| Miscellaneous	| 					|
| galpans3	|  	| Gals Panic S3 (Japan)					| 		| 2002	| Kaneko	| Miscellaneous	| 					|
| galpansu	|  	| Gals Panic SU (Korea)					| galpans2	| 1999	| Kaneko	| Miscellaneous	| 					|
| galspnbl	|  	| Gals Pinball						| 		| 1996	| Comad		| Miscellaneous	| 					|
| ginkun	|  	| Ganbare Ginkun					| 		| 1995	| Tecmo		| Miscellaneous	| 					|
| gangonta	|  	| Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (J| prtytime	| 1995	| Mitchell	| Simple 156	| 					|
| ganbare	|  	| Ganbare! Marine Kun (Marine 2K0411 JPN)		| 		| 2000	| Capcom	| CPS1		| 					|
| gbusters	|  	| Gang Busters (set 1)					| 		| 1988	| Konami	| GX878		| 					|
| gbustersa	|  	| Gang Busters (set 2)					| gbusters	| 1988	| Konami	| GX878		| 					|
| ganryu	|  	| Ganryu / Musashi Ganryuki				| 		| 1999	| Visco		| Neo Geo MVS	| 					|
| gardia	|  	| Gardia (317-0006)					| 		| 1986	| Coreland / Seg| System 1	| 					|
| gardiab	| D NW	| Gardia (317-0007?, bootleg)				| gardia	| 1986	| Sega / Corelan| System 1	| 					|
| gardiaj	| D NW	| Gardia (Japan, 317-0006)				| gardia	| 1986	| Sega / Corelan| System 2	| 					|
| garogun	|  	| Garogun Seroyang (Korea)				| 		| 2000	| Yun Sung	| Miscellaneous	| 					|
| garoubl	|  	| Garou - Mark of the Wolves (bootleg)			| garou		| 1999	| bootleg	| Neo Geo MVS	| 					|
| garou		|  	| Garou - Mark of the Wolves (NGM-2530)			| 		| 1999	| SNK		| Neo Geo MVS	| 					|
| garouh	|  	| Garou - Mark of the Wolves (NGM-2530) (NGH-2530)	| garou		| 1999	| SNK		| Neo Geo MVS	| 					|
| garoup	|  	| Garou - Mark of the Wolves (prototype)		| garou		| 1999	| SNK		| Neo Geo MVS	| 					|
| garuka	|  	| Garuka (Japan ver. W)					| devstors	| 1988	| Konami	| GX890		| 					|
| garyoret	|  	| Garyo Retsuden (Japan)				| 		| 1987	| Data East Corp| DEC8		| 					|
| gatedoom1	|  	| Gate of Doom (US revision 1)				| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| gatedoom	|  	| Gate of Doom (US revision 4)				| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| cv_apshai	|  	| Gateway to Apshai					| 		| 1984	| Epyx		| ColecoVision	| 					|
| gauntlet2pg1	|  	| Gauntlet (2 Players, German, rev 1)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pg	|  	| Gauntlet (2 Players, German, rev 4)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pj2	|  	| Gauntlet (2 Players, Japanese rev 2)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pj	|  	| Gauntlet (2 Players, Japanese, rev 5)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pr3	|  	| Gauntlet (2 Players, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2p	|  	| Gauntlet (2 Players, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletg	|  	| Gauntlet (German, rev 10)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr3	|  	| Gauntlet (German, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr6	|  	| Gauntlet (German, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr8	|  	| Gauntlet (German, rev 8)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletj12	|  	| Gauntlet (Japanese, rev 12)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletj	|  	| Gauntlet (Japanese, rev 13)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr1	|  	| Gauntlet (rev 1)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet	|  	| Gauntlet (rev 14)					| 		| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr2	|  	| Gauntlet (rev 2)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr4	|  	| Gauntlet (rev 4)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr5	|  	| Gauntlet (rev 5)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr7	|  	| Gauntlet (rev 7)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr9	|  	| Gauntlet (rev 9)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlets	|  	| Gauntlet (Spanish, rev 15)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gaunt2	|  	| Gauntlet II						| 		| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22pg	|  	| Gauntlet II (2 Players, German)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p1	|  	| Gauntlet II (2 Players, rev 1)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p	|  	| Gauntlet II (2 Players, rev 2)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt2g	|  	| Gauntlet II (German)					| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| geebee	|  	| Gee Bee						| 		| 1978	| Namco		| Miscellaneous	| 					|
| geebeeg	|  	| Gee Bee (Gremlin)					| geebee	| 1978	| [Namco] (Greml| Miscellaneous	| 					|
| gemini	|  	| Gemini Wing (Japan)					| 		| 1987	| Tecmo		| Miscellaneous	| 					|
| geminib	|  	| Gemini Wing (World, bootleg)				| gemini	| 1987	| Tecmo		| Miscellaneous	| 					|
| genix		|  	| Genix Family						| 		| 1994	| NIX		| Miscellaneous	| 					|
| genpeitd	|  	| Genpei ToumaDen					| 		| 1986	| Namco		| System 86	| 					|
| gensitou	|  	| Genshi-Tou 1930's (Japan)				| prehisle	| 1989	| SNK		| Prehistoric Is| 					|
| geostorm	|  	| Geostorm (Japan)					| gunforc2	| 1994	| Irem		| M92		| 					|
| getstarb1	|  	| Get Star (bootleg, set 1)				| grdian	| 1986	| bootleg	| Early Toaplan	| 					|
| getstarb2	|  	| Get Star (bootleg, set 2)				| grdian	| 1986	| bootleg	| Early Toaplan	| 					|
| getstarj	|  	| Get Star (Japan)					| grdian	| 1986	| Toaplan / Tait| Early Toaplan	| 					|
| ghostmun	|  	| Ghost Muncher						| puckman	| 1981	| Leisure and Al| Galaxian	| 					|
| gpilotsh	|  	| Ghost Pilots (NGH-020)(US)				| gpilots	| 1991	| SNK		| Neo Geo MVS	| 					|
| gpilots	|  	| Ghost Pilots (NGM-020)(NGH-020)			| 		| 1991	| SNK		| Neo Geo MVS	| 					|
| ghostlop	|  	| Ghostlop (prototype)					| 		| 1996	| Data East Corp| Neo Geo MVS	| 					|
| gmgalax	|  	| Ghostmuncher Galaxian (bootleg)			| 		| 1981	| LAX		| Galaxian	| 					|
| gngbl		|  	| Ghosts'n Goblins (bootleg with Cross)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngbla	|  	| Ghosts'n Goblins (bootleg, harder)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngblita	|  	| Ghosts'n Goblins (Italian bootleg, harder)		| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngprot	|  	| Ghosts'n Goblins (prototype)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| gngt		|  	| Ghosts'n Goblins (US)					| gng		| 1985	| Capcom (Taito | Miscellaneous	| 					|
| gngc		|  	| Ghosts'n Goblins (World Revision C)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| gng		|  	| Ghosts'n Goblins (World? set 1)			| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gnga		|  	| Ghosts'n Goblins (World? set 2)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| ghoulsu	|  	| Ghouls'n Ghosts (US)					| ghouls	| 1988	| Capcom	| CPS1		| 					|
| ghouls	|  	| Ghouls'n Ghosts (World)				| 		| 1988	| Capcom	| CPS1		| 					|
| ghoxj		|  	| Ghox (joystick)					| ghox		| 1991	| Toaplan	| Toaplan GP9001| No Sound (undumped MCU)		|
| ghox		|  	| Ghox (spinner)					| 		| 1991	| Toaplan	| Toaplan GP9001| No Sound (undumped MCU)		|
| gigawinga	|  	| Giga Wing (990222 Asia)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingb	|  	| Giga Wing (990222 Brazil)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingh	|  	| Giga Wing (990222 Hispanic)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingd	|  	| Giga Wing (990222 USA Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawing	|  	| Giga Wing (990222 USA)				| 		| 1999	| Capcom	| CPS2		| 					|
| gigawingjd	|  	| Giga Wing (990223 Japan Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawingj	|  	| Giga Wing (990223 Japan)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigaman2	|  	| Gigaman 2: The Power Fighters (bootleg)		| megaman2	| 1996	| bootleg	| CPS2		| No Sound (MCU not dumped)		|
| gigandes	|  	| Gigandes						| 		| 1989	| East Technolog| Taito-X	| 					|
| gigandesa	|  	| Gigandes (earlier)					| gigandes	| 1989	| East Technolog| Taito-X	| 					|
| gigasb	|  	| Gigas (bootleg)					| gigas		| 1986	| bootleg	| Miscellaneous	| 					|
| gigas		|   NW	| Gigas (MC-8123, 317-5002)				| 		| 1986	| SEGA		| Miscellaneous	| Please use gigasb instead!		|
| gigasm2b	|  	| Gigas Mark II						| 		| 1986	| bootleg	| Miscellaneous	| 					|
